Date,Company,Open,High,Low,Close,Volume
12-02-2021,Microsoft,233.0227855,234.3315366,231.8764458,234.0354004,16561100
16-02-2021,Microsoft,234.0736782,235.1244984,232.0580246,232.8031464,26728500
17-02-2021,Microsoft,231.0604897,233.923363,230.6966404,233.8180389,21653500
18-02-2021,Microsoft,231.5200734,233.5595082,230.6200344,233.4254608,16925600
19-02-2021,Microsoft,233.387151,233.492475,229.9689199,230.7253418,25262600
22-02-2021,Microsoft,227.3262651,227.8145775,222.5196825,224.539978,36446900
23-02-2021,Microsoft,220.5376964,224.8463824,219.0057134,223.3527069,30228700
24-02-2021,Microsoft,220.2313291,225.2006834,219.2642736,224.5783234,26339700
25-02-2021,Microsoft,222.2133276,224.6166119,218.1918898,219.2546997,39542200
26-02-2021,Microsoft,221.6866806,225.3634224,219.7812786,222.5005493,37819200
01-03-2021,Microsoft,225.8708906,227.3741503,223.2378047,226.866684,25324000
02-03-2021,Microsoft,226.9337052,227.2113842,223.525058,223.9272003,22812500
03-03-2021,Microsoft,222.2898925,223.6495205,217.5982036,217.8854523,34029500
04-03-2021,Microsoft,217.1003282,222.6058714,214.725753,217.090744,44727800
05-03-2021,Microsoft,219.7621358,223.3527074,216.8322317,221.7537079,41872800
08-03-2021,Microsoft,221.5335071,223.4484789,217.4737762,217.7227173,35267400
09-03-2021,Microsoft,222.9792873,225.3730017,221.8207231,223.8410187,33080500
10-03-2021,Microsoft,226.9241512,226.9241512,222.1750148,222.5388641,29746800
11-03-2021,Microsoft,224.9708569,229.0018637,224.3484824,227.0485992,29907600
12-03-2021,Microsoft,224.0612642,225.7943259,223.3144264,225.7272949,22653700
15-03-2021,Microsoft,224.9708411,225.1910587,221.9547524,224.8272095,26034900
16-03-2021,Microsoft,226.2347307,229.8540256,225.909189,227.6039429,28092200
17-03-2021,Microsoft,226.1102559,228.4082304,223.3143992,226.9624176,29562100
18-03-2021,Microsoft,222.6729032,224.2336098,220.5377139,220.9111328,34833000
19-03-2021,Microsoft,221.1983527,222.586704,219.5993533,220.556839,46430700
22-03-2021,Microsoft,220.4802422,226.8283627,220.3557644,225.9570618,30127000
23-03-2021,Microsoft,227.393322,230.8019693,226.9911797,227.4794922,31638400
24-03-2021,Microsoft,227.7380214,227.8816384,225.3155833,225.4496307,25620100
25-03-2021,Microsoft,225.2964296,226.8667059,221.7250114,222.462265,34061900
26-03-2021,Microsoft,221.7058709,226.6465018,221.7058709,226.4262695,25479900
29-03-2021,Microsoft,226.5315803,226.7326588,222.02183,225.2389832,25227500
30-03-2021,Microsoft,223.6016569,223.9080594,221.2749734,221.9930878,24792000
31-03-2021,Microsoft,223.0080346,228.9348744,222.5101378,225.7464447,43623500
01-04-2021,Microsoft,228.3316273,232.5158353,227.929485,232.0466766,30338000
05-04-2021,Microsoft,232.4392698,239.3331799,232.381823,238.4810181,36910600
06-04-2021,Microsoft,237.083062,238.7969552,236.3841015,237.3224335,22931900
07-04-2021,Microsoft,237.2745237,240.2618744,236.6808873,239.2756653,22719800
08-04-2021,Microsoft,242.0236873,243.3354381,241.2864191,242.4832764,23625200
09-04-2021,Microsoft,242.1194296,245.1067952,241.7077177,244.9727478,24326800
12-04-2021,Microsoft,243.8812019,246.7153662,243.7950171,245.0301819,27148700
13-04-2021,Microsoft,246.322845,248.1707859,245.9111039,247.5005341,23837500
14-04-2021,Microsoft,246.5334629,247.8260454,244.3120888,244.7238007,23070900
15-04-2021,Microsoft,246.9643001,248.8792717,246.7728205,248.4675598,25627500
16-04-2021,Microsoft,248.4388193,249.9037713,246.6483257,249.6548157,24878600
19-04-2021,Microsoft,249.1282496,250.3634146,246.8590128,247.7398834,23209300
20-04-2021,Microsoft,246.8589621,249.1377827,245.9206157,247.2802582,19722900
21-04-2021,Microsoft,247.9313409,249.5973566,246.3131878,249.5016022,24030400
22-04-2021,Microsoft,249.1473845,250.6506443,244.7716818,246.2366486,25606200
23-04-2021,Microsoft,246.9164712,250.3921497,246.3323896,250.0474396,21462600
26-04-2021,Microsoft,250.5357738,251.2826117,249.1091291,250.4304352,19763300
27-04-2021,Microsoft,250.4591623,252.0007299,249.061241,250.8325958,31014200
28-04-2021,Microsoft,245.1929165,245.633381,242.1959963,243.7375488,46903100
29-04-2021,Microsoft,244.5992984,245.2120887,238.4139345,241.774704,40589000
30-04-2021,Microsoft,239.1225025,242.3205015,238.9884551,241.4587555,30945100
03-05-2021,Microsoft,242.6269113,243.5365346,240.4438447,241.1523895,19626600
04-05-2021,Microsoft,240.3002141,240.5300159,235.3117066,237.2554016,32756100
05-05-2021,Microsoft,238.4714007,238.8926968,235.3691562,235.9915161,21901300
06-05-2021,Microsoft,235.972378,239.2374081,234.2872082,239.1129303,26491100
07-05-2021,Microsoft,241.4300196,243.4886226,240.4916877,241.7268524,27032900
10-05-2021,Microsoft,240.2044505,241.0278889,236.6138789,236.6713257,29299900
11-05-2021,Microsoft,234.15318,236.116029,232.257362,235.7617493,33641600
12-05-2021,Microsoft,231.8743551,233.9904053,227.9486717,228.8391266,36684400
13-05-2021,Microsoft,231.5200961,235.1585455,231.1562468,232.6977997,29624300
14-05-2021,Microsoft,235.1393667,238.5863069,235.0531965,237.6000977,23901100
17-05-2021,Microsoft,236.0681284,236.1064214,233.1669476,234.7563629,24970200
18-05-2021,Microsoft,235.8000333,235.9340807,232.5732962,232.7456512,20168000
19-05-2021,Microsoft,229.6650449,233.4270547,228.9836683,233.3214874,25739800
20-05-2021,Microsoft,234.127656,237.9568371,234.0316804,236.5460815,21800700
21-05-2021,Microsoft,237.5921144,238.3214786,234.8761711,235.2888336,21863100
24-05-2021,Microsoft,237.8032463,241.0374342,237.5345323,240.6727448,21411500
25-05-2021,Microsoft,241.6228321,242.5633307,240.7111232,241.5748444,17704300
26-05-2021,Microsoft,241.2965319,242.7456832,240.6439452,241.354126,17771600
27-05-2021,Microsoft,241.0470299,241.3445336,239.2044139,239.2619934,24426200
28-05-2021,Microsoft,240.8839181,241.9203925,239.5019523,239.6171112,18270200
01-06-2021,Microsoft,241.1045952,241.1621746,237.0067008,237.4289551,23213300
02-06-2021,Microsoft,238.1295426,239.2235962,235.931829,237.3329926,19406700
03-06-2021,Microsoft,235.3368265,236.4116821,233.2062986,235.8070831,25307700
04-06-2021,Microsoft,237.7744776,241.5076976,237.5345534,240.6823578,25281100
07-06-2021,Microsoft,239.9049872,243.8493414,239.7418405,243.5806274,23079200
08-06-2021,Microsoft,244.8762362,245.6919843,242.3330309,242.390625,22455000
09-06-2021,Microsoft,243.5806108,245.2312902,243.0048015,243.3694763,17937600
10-06-2021,Microsoft,244.0412731,247.0835099,243.4462658,246.8723755,24563600
11-06-2021,Microsoft,247.5921621,248.0720105,246.2677758,247.4962158,18999700
14-06-2021,Microsoft,247.505772,249.4731678,246.4500998,249.4155884,19150500
15-06-2021,Microsoft,249.3004417,249.5115762,247.2946788,247.9472656,18038900
16-06-2021,Microsoft,248.945352,250.0777872,244.1660658,247.0067749,27220000
17-06-2021,Microsoft,245.7495501,251.2006205,245.6919706,250.3848724,27565500
18-06-2021,Microsoft,249.1660874,251.7284615,248.3215496,248.9741364,37202200
21-06-2021,Microsoft,249.3484355,252.8992962,247.5250174,252.0451813,26696100
22-06-2021,Microsoft,252.1315502,255.0778265,251.8244402,254.8091125,24694100
23-06-2021,Microsoft,255.2697335,256.0758752,253.7726088,254.5787506,19518700
24-06-2021,Microsoft,255.4328598,257.0547494,254.7706667,255.9414978,21446900
25-06-2021,Microsoft,255.5000756,256.4789557,254.0893202,254.3388214,25611100
28-06-2021,Microsoft,255.4616174,258.0623868,255.1929036,257.8896484,19590000
29-06-2021,Microsoft,258.0336688,260.7016246,257.1795539,260.4617004,19937800
30-06-2021,Microsoft,259.7802529,260.4232332,258.7341872,259.981781,21656500
01-07-2021,Microsoft,258.7438092,260.8839433,258.7342321,260.6536255,16725300
02-07-2021,Microsoft,261.8244557,266.7956775,261.5173458,266.4597778,26458000
06-07-2021,Microsoft,266.8245351,268.1105254,263.244855,266.4694519,31565600
07-07-2021,Microsoft,268.1392196,269.3772364,265.9799023,268.6478577,23260000
08-07-2021,Microsoft,265.7399832,267.4962444,263.7918003,266.2390442,24618600
09-07-2021,Microsoft,264.6075401,266.8436202,264.2236673,266.7380676,23916700
12-07-2021,Microsoft,267.9088125,268.4942131,265.4327797,266.1429749,18931700
13-07-2021,Microsoft,266.3350071,271.4502067,266.2102711,269.6555786,26120100
14-07-2021,Microsoft,270.9703464,272.2275466,269.2428749,271.1239014,23113700
15-07-2021,Microsoft,270.6344898,271.1239445,268.5519349,269.7035828,22604200
16-07-2021,Microsoft,270.7016823,272.6498656,268.1968584,269.4348755,26186800
19-07-2021,Microsoft,267.6883052,269.0702713,263.3888809,265.8457031,32935600
20-07-2021,Microsoft,266.8244526,269.6459631,265.1258001,268.0624695,26259700
21-07-2021,Microsoft,267.659413,270.1738137,266.1143153,270.0586548,24364300
22-07-2021,Microsoft,272.4002852,274.8763189,271.997229,274.607605,23384100
23-07-2021,Microsoft,275.788011,278.3024115,274.9530797,277.9953308,22768100
26-07-2021,Microsoft,277.352326,278.014519,275.087456,277.4002991,23176100
27-07-2021,Microsoft,277.7650553,277.909004,271.5462384,274.9915466,33604100
28-07-2021,Microsoft,277.3427981,278.45605,272.3907586,274.6844482,33566900
29-07-2021,Microsoft,274.7035945,276.9876775,274.5500395,274.953125,18168300
30-07-2021,Microsoft,273.6767156,275.1066543,272.4674884,273.4271851,20944800
02-08-2021,Microsoft,274.8187321,275.2122113,272.3043315,273.3408203,16267400
03-08-2021,Microsoft,273.9166593,275.6537081,272.553877,275.5481262,17879000
04-08-2021,Microsoft,274.6843568,275.9991364,273.1776261,274.962677,16191300
05-08-2021,Microsoft,275.3177953,277.9569613,274.5692331,277.8513794,13900200
06-08-2021,Microsoft,276.8822201,277.8323109,276.0280756,277.7939148,16589300
09-08-2021,Microsoft,278.0721022,279.7995444,276.2102884,276.7093201,16117600
10-08-2021,Microsoft,277.1604394,277.5923147,273.7055541,274.8955688,18616600
11-08-2021,Microsoft,275.634511,277.0260831,274.3389145,275.3850098,13955900
12-08-2021,Microsoft,275.0779014,278.2832852,274.7995811,278.1297302,14561300
13-08-2021,Microsoft,277.8130975,281.0952449,277.6403298,281.0472717,18249000
16-08-2021,Microsoft,281.3735086,282.937819,278.3312568,282.7266846,22507600
17-08-2021,Microsoft,280.6057196,281.603783,279.34849,281.2678833,20075300
18-08-2021,Microsoft,280.80636,283.4794229,279.1044262,279.5467529,21813000
19-08-2021,Microsoft,277.5853088,286.0275779,277.5372438,285.3544922,29850500
20-08-2021,Microsoft,288.1909334,294.075516,286.5947836,292.6524353,40817600
23-08-2021,Microsoft,291.5851937,293.652486,290.2390519,292.9313354,22830200
24-08-2021,Microsoft,293.2870763,293.8928473,290.3832543,290.9794006,18175800
25-08-2021,Microsoft,292.5947442,292.8735973,288.8640175,290.3928528,20006100
26-08-2021,Microsoft,289.4121138,290.7967252,287.4506056,287.5852051,17666100
27-08-2021,Microsoft,287.4889573,289.2966454,285.4120409,288.1908875,22605700
30-08-2021,Microsoft,289.5371192,292.5178805,289.4794295,291.9121094,16348100
31-08-2021,Microsoft,292.7101878,292.7870976,289.9024957,290.2678833,26285300
01-09-2021,Microsoft,291.219883,293.4506496,289.892961,290.2198792,18983800
02-09-2021,Microsoft,290.5755461,291.6908996,288.6332289,289.565918,16285600
03-09-2021,Microsoft,289.4121429,290.9602281,288.7102418,289.5563965,14747900
07-09-2021,Microsoft,289.4313905,289.5083003,286.729482,288.6333008,17180400
08-09-2021,Microsoft,288.2486873,289.0467477,286.0275459,288.6621399,15046800
09-09-2021,Microsoft,289.2486933,290.5179253,285.575626,285.8160095,19927000
10-09-2021,Microsoft,286.9410449,288.3833462,284.0179727,284.3352661,19633400
13-09-2021,Microsoft,286.1044357,287.0563743,282.7679115,285.565979,23652900
14-09-2021,Microsoft,288.0371069,289.7967304,286.6332755,288.2582703,21853400
15-09-2021,Microsoft,291.5948273,293.5755851,290.2102159,293.0948181,28356300
16-09-2021,Microsoft,292.0755692,293.5659352,289.1909673,293.4794006,19550800
17-09-2021,Microsoft,292.4697881,292.7870813,288.0082565,288.3351746,41372500
20-09-2021,Microsoft,284.9314054,287.2294861,278.3833601,282.9794922,38278700
21-09-2021,Microsoft,284.3160456,286.0948897,282.7583649,283.4602661,22364100
22-09-2021,Microsoft,285.315943,288.6716866,283.1813367,287.0947571,26626300
23-09-2021,Microsoft,287.3544589,289.325592,286.0852269,288.0371399,18604600
24-09-2021,Microsoft,286.7582917,288.2678778,285.5082799,287.8352051,14999000
27-09-2021,Microsoft,284.7486848,285.0659781,281.6717643,282.8544617,23571700
28-09-2021,Microsoft,278.6525375,279.5948514,271.8737346,272.6141052,43186200
29-09-2021,Microsoft,274.133377,275.7391225,272.1237742,273.0756836,26353700
30-09-2021,Microsoft,274.7198455,276.7582927,270.7871753,271.0756531,32343600
01-10-2021,Microsoft,271.2680039,278.8256774,270.4699435,277.9795227,30086300
04-10-2021,Microsoft,276.3448373,276.68138,269.4698758,272.2198486,31350700
05-10-2021,Microsoft,273.1236512,279.2293964,273.1236512,277.6524963,24993000
06-10-2021,Microsoft,274.7872038,282.3352521,274.5276002,281.8352356,28002600
07-10-2021,Microsoft,283.8255024,285.2293627,282.61399,283.5082092,20430500
08-10-2021,Microsoft,284.8255057,285.2293627,282.460141,283.5082092,17685700
11-10-2021,Microsoft,281.6525328,286.5082674,281.4890591,282.9121399,19298600
12-10-2021,Microsoft,283.9794093,284.0755685,281.1044324,281.6140442,17974100
13-10-2021,Microsoft,283.5659981,285.8448291,282.2006069,284.9121399,23416300
14-10-2021,Microsoft,287.7005019,291.6043266,286.3735807,291.1043396,27262900
15-10-2021,Microsoft,290.7101153,292.7389668,288.9601168,292.5081787,25384800
18-10-2021,Microsoft,291.8928197,296.3543212,291.0466653,295.4697266,22729300
19-10-2021,Microsoft,296.4889756,297.4024151,295.4024376,296.3735962,17682100
20-10-2021,Microsoft,297.3159547,297.7871264,294.3351931,295.5852051,16537100
21-10-2021,Microsoft,295.3543713,299.0562533,294.5755019,298.8062744,16918100
22-10-2021,Microsoft,298.4601762,299.1236371,295.9601817,297.2678833,17449300
25-10-2021,Microsoft,297.4601338,297.4986034,294.6716912,296.2774658,17554500
26-10-2021,Microsoft,299.0371149,300.3832568,296.7294389,298.1813354,28107300
27-10-2021,Microsoft,303.8447112,313.5562094,303.8447112,310.7389221,52588700
28-10-2021,Microsoft,311.8543162,312.3735528,308.998559,311.8735657,26297900
29-10-2021,Microsoft,311.6620414,319.2293098,311.440878,318.8639221,34766000
01-11-2021,Microsoft,318.6138827,318.7388868,313.8158375,316.7004395,27073200
02-11-2021,Microsoft,317.604233,320.6234632,317.3061598,320.3157654,26487100
03-11-2021,Microsoft,321.056154,322.0176878,317.9311689,321.1523132,21500100
04-11-2021,Microsoft,320.0851008,323.5946944,316.8351109,323.4985352,23992200
05-11-2021,Microsoft,325.4888877,325.7581161,321.5562172,323.1331177,22570100
08-11-2021,Microsoft,324.3253864,324.6619292,321.5754134,324.0273132,20897000
09-11-2021,Microsoft,324.1427586,325.6908438,321.6620134,323.0274048,21307400
10-11-2021,Microsoft,321.7004106,321.7581003,317.2292837,318.0754089,25500900
11-11-2021,Microsoft,318.5080669,320.9311214,317.7965412,319.6426697,16849800
12-11-2021,Microsoft,321.0754472,324.2581224,320.9504431,323.7677307,23831000
15-11-2021,Microsoft,324.5561868,324.8831049,321.1811932,323.1427307,16723000
16-11-2021,Microsoft,322.7677174,327.5657919,322.604273,326.4504089,20886800
17-11-2021,Microsoft,326.4985503,329.6292528,325.5930525,326.671936,19053400
18-11-2021,Microsoft,325.7664697,329.8797502,324.7453813,328.743042,22463500
19-11-2021,Microsoft,330.0628138,332.432507,329.6389625,330.5155334,21963400
22-11-2021,Microsoft,331.9700165,336.8346636,327.0861141,327.355835,31031100
23-11-2021,Microsoft,324.6779412,326.9898682,321.3160575,325.2848206,30427600
24-11-2021,Microsoft,323.9362361,325.747232,321.6532359,325.5064087,21661300
26-11-2021,Microsoft,322.0771143,325.5256913,316.0757866,317.5785217,24217200
29-11-2021,Microsoft,322.6453783,326.5852434,322.452708,324.2733459,28563500
30-11-2021,Microsoft,323.0114653,325.3811582,316.9138032,318.4550781,42885600
01-12-2021,Microsoft,322.8283925,326.8260526,317.2991,317.9637451,33337600
02-12-2021,Microsoft,318.1757119,321.2486193,315.767479,317.3954468,30766000
03-12-2021,Microsoft,319.803611,320.4875701,306.3560499,311.1532593,41779300
06-12-2021,Microsoft,312.0588161,315.430342,307.5120714,314.2165833,30032600
07-12-2021,Microsoft,319.466529,323.4738024,317.9830495,322.6261292,31021900
08-12-2021,Microsoft,323.0017715,323.1847995,318.6573107,322.6742554,24761000
09-12-2021,Microsoft,322.1348364,324.138473,319.928887,320.8729248,22214200
10-12-2021,Microsoft,322.6838774,330.4094761,322.5008494,329.9663696,38095700
13-12-2021,Microsoft,328.1746949,331.1705518,326.6334201,326.9416809,28899400
14-12-2021,Microsoft,320.9885648,322.3564541,312.2129483,316.2876892,44438700
15-12-2021,Microsoft,316.5477593,322.8862449,312.5886384,322.3660583,35381100
16-12-2021,Microsoft,323.387103,324.3985784,311.1629118,312.9739075,35034800
17-12-2021,Microsoft,309.1015071,312.9932197,305.6047483,311.9143066,47750300
20-12-2021,Microsoft,308.3019905,310.951047,305.9130421,308.1671448,28326500
21-12-2021,Microsoft,311.4230421,315.7000659,308.0611291,315.2762146,24740600
22-12-2021,Microsoft,316.2490791,321.3641625,313.7926937,320.9692383,24831500
23-12-2021,Microsoft,320.5358109,324.0422122,320.5165556,322.4046021,19617800
27-12-2021,Microsoft,323.1462616,329.9085973,323.117364,329.8796997,19947000
28-12-2021,Microsoft,330.5540058,331.1897828,327.8278994,328.7237549,15661500
29-12-2021,Microsoft,328.7718768,331.6617557,327.2113469,329.3980408,15042000
30-12-2021,Microsoft,329.3595804,330.5347993,326.3830079,326.8646545,15994500
31-12-2021,Microsoft,326.084407,326.9031828,323.5220435,323.9747925,18000800
03-01-2022,Microsoft,323.0403536,325.5930745,317.6748038,322.4623718,28865100
04-01-2022,Microsoft,322.5394185,322.8958616,314.1491438,316.933075,32674300
05-01-2022,Microsoft,313.8986934,314.1010061,304.3813817,304.7666931,40054300
06-01-2022,Microsoft,301.6552449,307.0015395,300.0561747,302.3584595,39646100
07-01-2022,Microsoft,302.6185214,304.882266,298.7075537,302.5125732,32720000
10-01-2022,Microsoft,298.1295907,303.1676245,293.5057953,302.7341309,44289500
11-01-2022,Microsoft,301.8767855,304.9882033,298.5149021,303.4180603,29386800
12-01-2022,Microsoft,307.9359141,311.5386209,305.4409591,306.5872803,34372200
13-01-2022,Microsoft,308.7065407,309.1014943,292.8411021,293.6117249,45366000
14-01-2022,Microsoft,293.0819916,299.4108358,292.600345,298.8135986,39846400
18-01-2022,Microsoft,292.9085079,298.4281579,290.6640187,291.5406189,42333200
19-01-2022,Microsoft,295.0470474,302.387336,291.5888288,292.1956787,45933900
20-01-2022,Microsoft,297.7249747,300.2102577,290.0860683,290.5291748,35380700
21-01-2022,Microsoft,291.579264,292.9471241,284.7591307,285.1637268,57984400
24-01-2022,Microsoft,281.4742044,286.2039467,265.9170001,285.4911194,85731500
25-01-2022,Microsoft,280.8191673,284.1617952,274.7022802,277.9003906,72848600
26-01-2022,Microsoft,296.684672,297.175961,282.2738136,285.8187256,90428900
27-01-2022,Microsoft,291.5502333,296.0198971,286.9938473,288.8337402,53481300
28-01-2022,Microsoft,289.2094607,297.1566278,283.6416285,296.9447021,49743700
31-01-2022,Microsoft,297.6093664,300.9134541,295.1240541,299.5648499,46444500
01-02-2022,Microsoft,299.0158194,299.227745,293.9296329,297.4263916,40950400
02-02-2022,Microsoft,298.2644275,303.5528969,297.5419577,301.9538269,36636000
03-02-2022,Microsoft,298.1295729,299.8057229,288.9493908,290.1920471,43730000
04-02-2022,Microsoft,289.1902497,297.4649349,288.9590687,294.7099304,35096500
07-02-2022,Microsoft,294.9314985,296.5401817,288.8916312,289.9031067,28533300
08-02-2022,Microsoft,290.1920261,294.3438167,288.9397569,293.3805237,32421200
09-02-2022,Microsoft,298.4956288,300.4800102,296.1066807,299.786438,31284700
10-02-2022,Microsoft,292.8795874,297.7731024,289.6621925,291.2805176,45386200
11-02-2022,Microsoft,292.0608553,293.1204837,283.4201145,284.210022,39175600
14-02-2022,Microsoft,282.9865867,285.8668529,280.655434,284.1714478,36359500
15-02-2022,Microsoft,288.9975977,289.7585782,286.1173311,289.4407043,27058300
16-02-2022,Microsoft,288.0120979,290.4253106,283.4849087,289.1028748,29982100
17-02-2022,Microsoft,286.0717658,286.4964934,279.9325691,280.6372375,32461600
18-02-2022,Microsoft,282.8766707,283.6585489,276.3706612,277.9344177,34264000
22-02-2022,Microsoft,275.1061141,281.4190837,274.6234718,277.7316895,41736100
23-02-2022,Microsoft,280.106446,281.5736983,270.3763843,270.5404663,37811200
24-02-2022,Microsoft,263.0498032,284.9135007,262.0941511,284.3632813,56989700
25-02-2022,Microsoft,284.8942093,287.2977593,281.5253448,286.9888611,32546700
28-02-2022,Microsoft,284.0931138,288.7554583,282.8285924,288.4176025,34627500
01-03-2022,Microsoft,286.110461,289.5565354,282.0079998,284.7108154,31217800
02-03-2022,Microsoft,285.1065176,291.0044233,283.5041706,289.7688599,31873000
03-03-2022,Microsoft,292.3751935,292.6068525,283.842048,285.6471558,27314500
04-03-2022,Microsoft,284.0737201,285.3961558,277.2008959,279.7974854,32356500
07-03-2022,Microsoft,278.5137303,279.6334647,268.8608786,269.2276917,43157200
08-03-2022,Microsoft,268.1560913,274.1022489,260.626882,266.2738037,48159500
09-03-2022,Microsoft,273.6003712,279.54653,271.0327096,278.4847107,35204500
10-03-2022,Microsoft,273.1949914,276.6507287,270.8396932,275.6757813,30628000
11-03-2022,Microsoft,277.9634337,279.459643,269.7295546,270.3473511,27209300
14-03-2022,Microsoft,270.6079893,275.492329,266.2449118,266.8433838,30660700
15-03-2022,Microsoft,270.6176534,277.8283335,269.0538965,277.1815796,34245100
16-03-2022,Microsoft,279.0735246,284.3440018,273.3687164,284.1702576,37826300
17-03-2022,Microsoft,283.1084123,285.3478508,279.3244826,284.971405,30816600
18-03-2022,Microsoft,285.1162098,290.5507688,282.5678729,290.0005493,43390600
21-03-2022,Microsoft,288.5140419,289.7206481,284.6625348,288.7746582,28351200
22-03-2022,Microsoft,289.3923334,294.4118255,288.3980914,293.5044556,27599700
23-03-2022,Microsoft,290.0777796,292.7033558,287.3846265,289.0931702,25715400
24-03-2022,Microsoft,288.7553469,293.6396862,287.9638062,293.5431519,24484500
25-03-2022,Microsoft,294.6338432,294.8944594,288.90005,293.1376343,22566500
28-03-2022,Microsoft,293.7651424,300.0105369,293.7651424,299.914032,29578200
29-03-2022,Microsoft,303.0125829,304.8562806,298.321283,304.4605103,30393400
30-03-2022,Microsoft,302.8677895,304.9817657,300.7634461,302.9642944,28163600
31-03-2022,Microsoft,303.0029339,304.1999072,297.2015915,297.6069946,33422100
01-04-2022,Microsoft,298.6301849,299.3638108,294.9331567,298.6784668,27110500
04-04-2022,Microsoft,299.3251719,304.1708912,298.9583589,304.0357666,24289600
05-04-2022,Microsoft,302.3947841,303.9392458,299.1128214,300.0877686,23156700
06-04-2022,Microsoft,294.5953491,296.3425127,286.4097212,289.1028748,40110400
07-04-2022,Microsoft,286.3613844,293.1087155,286.0621485,290.9078674,31411200
08-04-2022,Microsoft,290.0102459,290.6666327,285.9946565,286.6607056,24361900
11-04-2022,Microsoft,281.6605181,282.4520294,275.1062247,275.3572083,34569300
12-04-2022,Microsoft,279.1990504,280.6469781,270.7528059,272.2683105,30966700
13-04-2022,Microsoft,272.9150258,278.5619192,271.5346459,277.6352539,21907200
14-04-2022,Microsoft,278.0888929,278.3012568,269.6233559,270.1156311,28221600
18-04-2022,Microsoft,269.2275829,272.6543321,268.6773635,270.7816772,20778000
19-04-2022,Microsoft,269.6812822,276.2355745,268.7449548,275.395752,22297700
20-04-2022,Microsoft,279.3534502,279.6430534,275.4633532,276.4189758,22906700
21-04-2022,Microsoft,278.5618984,283.1180443,270.3376818,271.0616455,29454600
22-04-2022,Microsoft,271.9014526,273.3687046,263.8895995,264.5170288,29405800
25-04-2022,Microsoft,263.8027621,271.3512689,261.3702249,270.974823,35678900
26-04-2022,Microsoft,267.8665049,268.6966356,260.6268696,260.8392334,46518400
27-04-2022,Microsoft,272.3068557,280.8689274,269.4689159,273.38797,63477700
28-04-2022,Microsoft,275.2895726,280.8785798,271.6890497,279.5754395,33646600
29-04-2022,Microsoft,278.5909024,279.8168332,266.9013146,267.8858948,37073900
02-05-2022,Microsoft,268.069269,275.0482896,266.6310038,274.5946045,35151100
03-05-2022,Microsoft,274.1023307,274.2664421,270.424597,271.9980164,25978600
04-05-2022,Microsoft,272.7798902,280.7821112,267.1233341,279.9133606,33599300
05-05-2022,Microsoft,275.6274569,276.4093353,264.8162543,267.7217712,43260400
06-05-2022,Microsoft,265.2699894,269.5558575,261.852872,265.1927795,37780300
09-05-2022,Microsoft,260.6848372,262.9049806,254.1788264,255.3950653,47726000
10-05-2022,Microsoft,262.2582635,264.246748,255.868082,260.1442871,39336400
11-05-2022,Microsoft,256.4568596,261.9396702,250.2983378,251.5049438,48975900
12-05-2022,Microsoft,248.7442673,250.8582436,241.3405339,246.4855042,51033800
13-05-2022,Microsoft,248.4161527,253.9086279,246.4855823,252.0552673,34925100
16-05-2022,Microsoft,250.9354653,256.5920503,246.9005813,252.4220123,32550900
17-05-2022,Microsoft,256.8720299,259.0149642,253.3487448,257.5574036,28828800
18-05-2022,Microsoft,254.4612198,255.0417456,244.5633597,245.8308258,31356000
19-05-2022,Microsoft,245.6566455,249.3042642,243.7022393,244.9213257,32692300
20-05-2022,Microsoft,248.8881854,250.145996,238.4388406,244.3601379,39199300
23-05-2022,Microsoft,247.1950254,253.0098937,245.2018949,252.1874847,33175400
24-05-2022,Microsoft,249.5170896,252.8453758,245.2696057,251.1909027,29043900
25-05-2022,Microsoft,249.7590402,255.989927,248.7818222,253.9968109,28547900
26-05-2022,Microsoft,253.7548792,258.4377355,252.9421549,257.2670288,25002100
27-05-2022,Microsoft,259.7633362,264.4655336,258.8731927,264.3687744,26910800
31-05-2022,Microsoft,263.6818189,265.8490838,260.1986935,263.0432434,37827700
01-06-2022,Microsoft,266.2651192,268.6742672,261.2726449,263.5753784,25292200
02-06-2022,Microsoft,255.8641662,265.7329871,253.1066907,265.6652527,44008200
03-06-2022,Microsoft,261.5339193,264.571988,259.695612,261.2533264,28059000
06-06-2022,Microsoft,263.2270685,265.2782341,258.5442116,260.0245361,22400300
07-06-2022,Microsoft,257.9831308,264.2624133,257.3058455,263.6528625,22860700
08-06-2022,Microsoft,262.8884271,264.1365531,260.8566015,261.6306458,17372300
09-06-2022,Microsoft,259.08603,263.8559614,256.0383064,256.1931152,26439700
10-06-2022,Microsoft,252.1197728,252.1197728,244.3311429,244.7762146,31422800
13-06-2022,Microsoft,237.152037,240.9350949,233.6882667,234.3945618,46135800
14-06-2022,Microsoft,235.9426649,237.7616322,233.6689558,236.5522156,28651500
15-06-2022,Microsoft,240.2481345,247.0111959,238.4194976,243.5861206,33111700
16-06-2022,Microsoft,237.9938201,239.3870703,235.12993,237.0166168,33169200
17-06-2022,Microsoft,236.7553687,242.3670641,236.1071232,239.6095886,43084800
21-06-2022,Microsoft,242.1348658,246.4790954,241.4092158,245.5018921,29928300
22-06-2022,Microsoft,243.7119205,248.820509,242.241266,244.9116669,25939900
23-06-2022,Microsoft,247.2724645,250.9490788,245.3954478,250.4556274,25861400
24-06-2022,Microsoft,253.3099117,259.2796057,253.2228373,259.0086975,33923200
