Date,Company,Open,High,Low,Close,Volume,Year,Month,Day,Price Change,Daily Return %,MA20,MA50
25-03-2021,Microsoft,225.2964296,226.8667059,221.7250114,222.462265,34061900,2021,March,25,-2.8341646,-1.257971378,223.4556412,223.7350348
26-03-2021,Microsoft,221.7058709,226.6465018,221.7058709,226.4262695,25479900,2021,March,26,4.7203986,2.129126568,223.6519272,224.1302301
29-03-2021,Microsoft,226.5315803,226.7326588,222.02183,225.2389832,25227500,2021,March,29,-1.2925971,-0.570603489,223.5705421,224.5651114
30-03-2021,Microsoft,223.6016569,223.9080594,221.2749734,221.9930878,24792000,2021,March,30,-1.6085691,-0.71939051,223.4738365,224.9421445
31-03-2021,Microsoft,223.0080346,228.9348744,222.5101378,225.7464447,43623500,2021,March,31,2.7384101,1.22794235,223.8668861,225.3218338
01-04-2021,Microsoft,228.3316273,232.5158353,227.929485,232.0466766,30338000,2021,April,1,3.7150493,1.627041047,224.6146828,225.6765915
05-04-2021,Microsoft,232.4392698,239.3331799,232.381823,238.4810181,36910600,2021,April,5,6.0417483,2.599280365,225.4510483,226.1479996
06-04-2021,Microsoft,237.083062,238.7969552,236.3841015,237.3224335,22931900,2021,April,6,0.2393715,0.100965247,226.4310341,226.5775122
07-04-2021,Microsoft,237.2745237,240.2618744,236.6808873,239.2756653,22719800,2021,April,7,2.0011416,0.843386626,227.2027664,226.9776917
08-04-2021,Microsoft,242.0236873,243.3354381,241.2864191,242.4832764,23625200,2021,April,8,0.4595891,0.189894264,228.199987,227.3885269
09-04-2021,Microsoft,242.1194296,245.1067952,241.7077177,244.9727478,24326800,2021,April,9,2.8533182,1.178475517,229.0961945,227.8382611
12-04-2021,Microsoft,243.8812019,246.7153662,243.7950171,245.0301819,27148700,2021,April,12,1.14898,0.471122822,230.0613388,228.1739374
13-04-2021,Microsoft,246.322845,248.1707859,245.9111039,247.5005341,23837500,2021,April,13,1.1776891,0.478107948,231.195005,228.6921863
14-04-2021,Microsoft,246.5334629,247.8260454,244.3120888,244.7238007,23070900,2021,April,14,-1.8096622,-0.734043232,232.0509979,229.0079788
15-04-2021,Microsoft,246.9643001,248.8792717,246.7728205,248.4675598,25627500,2021,April,15,1.5032597,0.608695143,233.126255,229.4013211
16-04-2021,Microsoft,248.4388193,249.9037713,246.6483257,249.6548157,24878600,2021,April,16,1.2159964,0.489455071,234.5634392,229.7517294
19-04-2021,Microsoft,249.1282496,250.3634146,246.8590128,247.7398834,23209300,2021,April,19,-1.3883662,-0.55728975,235.9225914,230.0827539
20-04-2021,Microsoft,246.8589621,249.1377827,245.9206157,247.2802582,19722900,2021,April,20,0.4212961,0.170662672,236.9887512,230.4009561
21-04-2021,Microsoft,247.9313409,249.5973566,246.3131878,249.5016022,24030400,2021,April,21,1.5702613,0.633345221,238.0898567,230.7584265
22-04-2021,Microsoft,249.1473845,250.6506443,244.7716818,246.2366486,25606200,2021,April,22,-2.9107359,-1.16827873,239.1292076,231.0257602
23-04-2021,Microsoft,246.9164712,250.3921497,246.3323896,250.0474396,21462600,2021,April,23,3.1309684,1.268027355,240.5084664,231.3874603
26-04-2021,Microsoft,250.5357738,251.2826117,249.1091291,250.4304352,19763300,2021,April,26,-0.1053386,-0.042045333,241.7086746,231.7249136
27-04-2021,Microsoft,250.4591623,252.0007299,249.061241,250.8325958,31014200,2021,April,27,0.3734335,0.149099556,242.9883553,232.0608576
28-04-2021,Microsoft,245.1929165,245.633381,242.1959963,243.7375488,46903100,2021,April,28,-1.4553677,-0.593560255,244.0755783,232.2795456
29-04-2021,Microsoft,244.5992984,245.2120887,238.4139345,241.774704,40589000,2021,April,29,-2.8245944,-1.154784343,244.8769913,232.4386789
30-04-2021,Microsoft,239.1225025,242.3205015,238.9884551,241.4587555,30945100,2021,April,30,2.336253,0.977010936,245.3475952,232.5993448
03-05-2021,Microsoft,242.6269113,243.5365346,240.4438447,241.1523895,19626600,2021,May,3,-1.4745218,-0.607732173,245.4811638,232.8078857
04-05-2021,Microsoft,240.3002141,240.5300159,235.3117066,237.2554016,32756100,2021,May,4,-3.0448125,-1.267086886,245.4778122,233.0621942
05-05-2021,Microsoft,238.4714007,238.8926968,235.3691562,235.9915161,21901300,2021,May,5,-2.4798846,-1.039908598,245.3136047,233.3149704
06-05-2021,Microsoft,235.972378,239.2374081,234.2872082,239.1129303,26491100,2021,May,6,3.1405523,1.330898271,245.1450874,233.6056625
07-05-2021,Microsoft,241.4300196,243.4886226,240.4916877,241.7268524,27032900,2021,May,7,0.2968328,0.12294776,244.9827927,234.0551056
10-05-2021,Microsoft,240.2044505,241.0278889,236.6138789,236.6713257,29299900,2021,May,10,-3.5331248,-1.470882322,244.5648499,234.3385211
11-05-2021,Microsoft,234.15318,236.116029,232.257362,235.7617493,33641600,2021,May,11,1.6085693,0.686973075,243.9779106,234.5164224
12-05-2021,Microsoft,231.8743551,233.9904053,227.9486717,228.8391266,36684400,2021,May,12,-3.0352285,-1.308997064,243.1836769,234.614661
13-05-2021,Microsoft,231.5200961,235.1585455,231.1562468,232.6977997,29624300,2021,May,13,1.1777036,0.508683099,242.3951889,234.9109079
14-05-2021,Microsoft,235.1393667,238.5863069,235.0531965,237.6000977,23901100,2021,May,14,2.460731,1.046498948,241.792453,235.321095
17-05-2021,Microsoft,236.0681284,236.1064214,233.1669476,234.7563629,24970200,2021,May,17,-1.3117655,-0.555672428,241.143277,235.5811481
18-05-2021,Microsoft,235.8000333,235.9340807,232.5732962,232.7456512,20168000,2021,May,18,-3.0543821,-1.295327256,240.4165466,235.8816068
19-05-2021,Microsoft,229.6650449,233.4270547,228.9836683,233.3214874,25739800,2021,May,19,3.6564425,1.592076191,239.6075409,236.0712161
20-05-2021,Microsoft,234.127656,237.9568371,234.0316804,236.5460815,21800700,2021,May,20,2.4184255,1.032951656,239.1230125,236.3513605
21-05-2021,Microsoft,237.5921144,238.3214786,234.8761711,235.2888336,21863100,2021,May,21,-2.3032808,-0.96942645,238.3850822,236.5161652
24-05-2021,Microsoft,237.8032463,241.0374342,237.5345323,240.6727448,21411500,2021,May,24,2.8694985,1.206669188,237.8971977,236.8150742
25-05-2021,Microsoft,241.6228321,242.5633307,240.7111232,241.5748444,17704300,2021,May,25,-0.0479877,-0.019860582,237.4343101,237.1500269
26-05-2021,Microsoft,241.2965319,242.7456832,240.6439452,241.354126,17771600,2021,May,26,0.0575941,0.023868598,237.315139,237.4250305
27-05-2021,Microsoft,241.0470299,241.3445336,239.2044139,239.2619934,24426200,2021,May,27,-1.7850365,-0.740534534,237.1895035,237.671022
28-05-2021,Microsoft,240.8839181,241.9203925,239.5019523,239.6171112,18270200,2021,May,28,-1.2668069,-0.525899325,237.0974213,238.0451416
01-06-2021,Microsoft,241.1045952,241.1621746,237.0067008,237.4289551,23213300,2021,June,1,-3.6756401,-1.524500227,236.9112495,238.3825839
02-06-2021,Microsoft,238.1295426,239.2235962,235.931829,237.3329926,19406700,2021,June,2,-0.79655,-0.334502805,236.9151291,238.6101025
03-06-2021,Microsoft,235.3368265,236.4116821,233.2062986,235.8070831,25307700,2021,June,3,0.4702566,0.199822785,236.9059074,238.7766544
04-06-2021,Microsoft,237.7744776,241.5076976,237.5345534,240.6823578,25281100,2021,June,4,2.9078802,1.222957245,236.9843788,239.0813089
07-06-2021,Microsoft,239.9049872,243.8493414,239.7418405,243.5806274,23079200,2021,June,7,3.6756402,1.532123297,237.0770676,239.5036762
08-06-2021,Microsoft,244.8762362,245.6919843,242.3330309,242.390625,22455000,2021,June,8,-2.4856112,-1.015047944,237.3630325,239.8229633
09-06-2021,Microsoft,243.5806108,245.2312902,243.0048015,243.3694763,17937600,2021,June,9,-0.2111345,-0.086679518,237.7434189,240.1855731
10-06-2021,Microsoft,244.0412731,247.0835099,243.4462658,246.8723755,24563600,2021,June,10,2.8311024,1.160091637,238.6450813,240.6831589
11-06-2021,Microsoft,247.5921621,248.0720105,246.2677758,247.4962158,18999700,2021,June,11,-0.0959463,-0.038751752,239.3850021,241.1181543
14-06-2021,Microsoft,247.505772,249.4731678,246.4500998,249.4155884,19150500,2021,June,14,1.9098164,0.771624995,239.9757767,241.4655325
15-06-2021,Microsoft,249.3004417,249.5115762,247.2946788,247.9472656,18038900,2021,June,15,-1.3531761,-0.542789291,240.6353218,241.6548575
16-06-2021,Microsoft,248.945352,250.0777872,244.1660658,247.0067749,27220000,2021,June,16,-1.9385771,-0.778715925,241.348378,241.8485443
17-06-2021,Microsoft,245.7495501,251.2006205,245.6919706,250.3848724,27565500,2021,June,17,4.6353223,1.886197675,242.2015472,242.0707285
18-06-2021,Microsoft,249.1660874,251.7284615,248.3215496,248.9741364,37202200,2021,June,18,-0.191951,-0.07703737,242.82295,242.2005457
21-06-2021,Microsoft,249.3484355,252.8992962,247.5250174,252.0451813,26696100,2021,June,21,2.6967458,1.081517032,243.6607674,242.3419943
22-06-2021,Microsoft,252.1315502,255.0778265,251.8244402,254.8091125,24694100,2021,June,22,2.6775623,1.061970348,244.3675858,242.5375729
23-06-2021,Microsoft,255.2697335,256.0758752,253.7726088,254.5787506,19518700,2021,June,23,-0.6909829,-0.270687359,245.0177811,242.6791373
24-06-2021,Microsoft,255.4328598,257.0547494,254.7706667,255.9414978,21446900,2021,June,24,0.508638,0.199127865,245.7471497,242.9034912
25-06-2021,Microsoft,255.5000756,256.4789557,254.0893202,254.3388214,25611100,2021,June,25,-1.1612542,-0.454502488,246.5009911,243.0209164
28-06-2021,Microsoft,255.4616174,258.0623868,255.1929036,257.8896484,19590000,2021,June,28,2.428031,0.950448457,247.4146179,243.1856131
29-06-2021,Microsoft,258.0336688,260.7016246,257.1795539,260.4617004,19937800,2021,June,29,2.4280316,0.940974723,248.5662552,243.4400494
30-06-2021,Microsoft,259.7802529,260.4232332,258.7341872,259.981781,21656500,2021,June,30,0.2015281,0.077576374,249.6986946,243.6940799
01-07-2021,Microsoft,258.7438092,260.8839433,258.7342321,260.6536255,16725300,2021,July,1,1.9098163,0.738110916,250.9410217,243.9171204
02-07-2021,Microsoft,261.8244557,266.7956775,261.5173458,266.4597778,26458000,2021,July,2,4.6353221,1.770393101,252.2298927,244.3215829
06-07-2021,Microsoft,266.8245351,268.1105254,263.244855,266.4694519,31565600,2021,July,6,-0.3550832,-0.133077417,253.3743339,244.6500232
07-07-2021,Microsoft,268.1392196,269.3772364,265.9799023,268.6478577,23260000,2021,July,7,0.5086381,0.189691795,254.6871956,245.0143716
08-07-2021,Microsoft,265.7399832,267.4962444,263.7918003,266.2390442,24618600,2021,July,8,0.499061,0.187800494,255.830674,245.3225006
09-07-2021,Microsoft,264.6075401,266.8436202,264.2236673,266.7380676,23916700,2021,July,9,2.1305275,0.805165075,256.8239586,245.782511
12-07-2021,Microsoft,267.9088125,268.4942131,265.4327797,266.1429749,18931700,2021,July,12,-1.7658376,-0.659118893,257.7562965,246.2698764
13-07-2021,Microsoft,266.3350071,271.4502067,266.2102711,269.6555786,26120100,2021,July,13,3.3205715,1.246764943,258.768296,246.8338129
14-07-2021,Microsoft,270.9703464,272.2275466,269.2428749,271.1239014,23113700,2021,July,14,0.153555,0.056668562,259.9271278,247.4332431
15-07-2021,Microsoft,270.6344898,271.1239445,268.5519349,269.7035828,22604200,2021,July,15,-0.930907,-0.343972049,261.0619682,248.0822067
16-07-2021,Microsoft,270.7016823,272.6498656,268.1968584,269.4348755,26186800,2021,July,16,-1.2668068,-0.467971528,262.0144684,248.7510739
19-07-2021,Microsoft,267.6883052,269.0702713,263.3888809,265.8457031,32935600,2021,July,19,-1.8426021,-0.688338663,262.8580467,249.2857294
20-07-2021,Microsoft,266.8244526,269.6459631,265.1258001,268.0624695,26259700,2021,July,20,1.2380169,0.463981801,263.6589111,249.8124417
21-07-2021,Microsoft,267.659413,270.1738137,266.1143153,270.0586548,24364300,2021,July,21,2.3992418,0.896378638,264.4213882,250.4801883
22-07-2021,Microsoft,272.4002852,274.8763189,271.997229,274.607605,23384100,2021,July,22,2.2073198,0.810322133,265.422831,251.2571054
23-07-2021,Microsoft,275.788011,278.3024115,274.9530797,277.9953308,22768100,2021,July,23,2.2073198,0.800368294,266.5255226,252.2402295
26-07-2021,Microsoft,277.352326,278.014519,275.087456,277.4002991,23176100,2021,July,26,0.0479731,0.017296808,267.6785965,253.1342795
27-07-2021,Microsoft,277.7650553,277.909004,271.5462384,274.9915466,33604100,2021,July,27,-2.7735087,-0.998508865,268.5336914,253.8821085
28-07-2021,Microsoft,277.3427981,278.45605,272.3907586,274.6844482,33566900,2021,July,28,-2.6583499,-0.958506916,269.2448288,254.6806702
29-07-2021,Microsoft,274.7035945,276.9876775,274.5500395,274.953125,18168300,2021,July,29,0.2495305,0.09083627,269.993396,255.5248196
30-07-2021,Microsoft,273.6767156,275.1066543,272.4674884,273.4271851,20944800,2021,July,30,-0.2495305,-0.091177103,270.632074,256.3269336
02-08-2021,Microsoft,274.8187321,275.2122113,272.3043315,273.3408203,16267400,2021,August,2,-1.4779118,-0.537776952,270.9761261,257.0628284
03-08-2021,Microsoft,273.9166593,275.6537081,272.553877,275.5481262,17879000,2021,August,3,1.6314669,0.595607038,271.4300598,257.8680142
04-08-2021,Microsoft,274.6843568,275.9991364,273.1776261,274.962677,16191300,2021,August,4,0.2783202,0.101323644,271.7458008,258.5538129
05-08-2021,Microsoft,275.3177953,277.9569613,274.5692331,277.8513794,13900200,2021,August,5,2.5335841,0.920239862,272.3264175,259.2793436
06-08-2021,Microsoft,276.8822201,277.8323109,276.0280756,277.7939148,16589300,2021,August,6,0.9116947,0.329271666,272.8792099,260.0081393
09-08-2021,Microsoft,278.0721022,279.7995444,276.2102884,276.7093201,16117600,2021,August,9,-1.3627821,-0.490082281,273.4075272,260.7570859
10-08-2021,Microsoft,277.1604394,277.5923147,273.7055541,274.8955688,18616600,2021,August,10,-2.2648706,-0.817169508,273.6695267,261.462655
11-08-2021,Microsoft,275.634511,277.0260831,274.3389145,275.3850098,13955900,2021,August,11,-0.2495012,-0.090518854,273.8825821,262.2217761
12-08-2021,Microsoft,275.0779014,278.2832852,274.7995811,278.1297302,14561300,2021,August,12,3.0518288,1.109441647,274.3038895,263.0377109
13-08-2021,Microsoft,277.8130975,281.0952449,277.6403298,281.0472717,18249000,2021,August,13,3.2341742,1.164154689,274.8845093,263.9425146
16-08-2021,Microsoft,281.3735086,282.937819,278.3312568,282.7266846,22507600,2021,August,16,1.353176,0.480918053,275.7285584,264.7834012
17-08-2021,Microsoft,280.6057196,281.603783,279.34849,281.2678833,20075300,2021,August,17,0.6621637,0.235976551,276.388829,265.5371463
18-08-2021,Microsoft,280.80636,283.4794229,279.1044262,279.5467529,21813000,2021,August,18,-1.2596071,-0.448567867,276.8632339,266.2802689
19-08-2021,Microsoft,277.5853088,286.0275779,277.5372438,285.3544922,29850500,2021,August,19,7.7691834,2.798845311,277.4005783,267.1199692
20-08-2021,Microsoft,288.1909334,294.075516,286.5947836,292.6524353,40817600,2021,August,20,4.4615019,1.548106267,278.1334335,268.0355704
23-08-2021,Microsoft,291.5851937,293.652486,290.2390519,292.9313354,22830200,2021,August,23,1.3461417,0.461663256,278.9099853,268.9442728
24-08-2021,Microsoft,293.2870763,293.8928473,290.3832543,290.9794006,18175800,2021,August,24,-2.3076757,-0.786831704,279.709378,269.775549
25-08-2021,Microsoft,292.5947442,292.8735973,288.8640175,290.3928528,20006100,2021,August,25,-2.2018914,-0.752539628,280.4947983,270.6244608
26-08-2021,Microsoft,289.4121138,290.7967252,287.4506056,287.5852051,17666100,2021,August,26,-1.8269087,-0.63124818,281.1264023,271.4360294
27-08-2021,Microsoft,287.4889573,289.2966454,285.4120409,288.1908875,22605700,2021,August,27,0.7019302,0.244159013,281.8645874,272.1921497
30-08-2021,Microsoft,289.5371192,292.5178805,289.4794295,291.9121094,16348100,2021,August,30,2.3749902,0.820271406,282.7931519,273.0509091
31-08-2021,Microsoft,292.7101878,292.7870976,289.9024957,290.2678833,26285300,2021,August,31,-2.4423045,-0.834376322,283.5291397,273.8153632
01-09-2021,Microsoft,291.219883,293.4506496,289.892961,290.2198792,18983800,2021,September,1,-1.0000038,-0.343384452,284.2919998,274.5235785
02-09-2021,Microsoft,290.5755461,291.6908996,288.6332289,289.565918,16285600,2021,September,2,-1.0096281,-0.347458041,284.8777268,275.2233218
03-09-2021,Microsoft,289.4121429,290.9602281,288.7102418,289.5563965,14747900,2021,September,3,0.1442536,0.049843658,285.4658508,275.8956198
07-09-2021,Microsoft,289.4313905,289.5083003,286.729482,288.6333008,17180400,2021,September,7,-0.7980897,-0.275744002,286.0620499,276.5815094
08-09-2021,Microsoft,288.2486873,289.0467477,286.0275459,288.6621399,15046800,2021,September,8,0.4134526,0.143436074,286.7503784,277.1969592
09-09-2021,Microsoft,289.2486933,290.5179253,285.575626,285.8160095,19927000,2021,September,9,-3.4326838,-1.18675862,287.2719284,277.7040454
10-09-2021,Microsoft,286.9410449,288.3833462,284.0179727,284.3352661,19633400,2021,September,10,-2.6057788,-0.908123409,287.5822052,278.1911151
13-09-2021,Microsoft,286.1044357,287.0563743,282.7679115,285.565979,23652900,2021,September,13,-0.5384567,-0.188202849,287.8081406,278.6893622
14-09-2021,Microsoft,288.0371069,289.7967304,286.6332755,288.2582703,21853400,2021,September,14,0.2211634,0.076782954,288.0847199,279.125332
15-09-2021,Microsoft,291.5948273,293.5755851,290.2102159,293.0948181,28356300,2021,September,15,1.4999908,0.514409262,288.6760666,279.6578394
16-09-2021,Microsoft,292.0755692,293.5659352,289.1909673,293.4794006,19550800,2021,September,16,1.4038314,0.480639789,289.372699,280.1544702
17-09-2021,Microsoft,292.4697881,292.7870813,288.0082565,288.3351746,41372500,2021,September,17,-4.1346135,-1.413689095,289.5217331,280.5963928
20-09-2021,Microsoft,284.9314054,287.2294861,278.3833601,282.9794922,38278700,2021,September,20,-1.9519132,-0.685046704,289.0380859,280.9212213
21-09-2021,Microsoft,284.3160456,286.0948897,282.7583649,283.4602661,22364100,2021,September,21,-0.8557795,-0.300995851,288.5645325,281.2675671
22-09-2021,Microsoft,285.315943,288.6716866,283.1813367,287.0947571,26626300,2021,September,22,1.7788141,0.623454154,288.3703003,281.6163507
23-09-2021,Microsoft,287.3544589,289.325592,286.0852269,288.0371399,18604600,2021,September,23,0.682681,0.237574528,288.2525147,281.9546155
24-09-2021,Microsoft,286.7582917,288.2678778,285.5082799,287.8352051,14999000,2021,September,24,1.0769134,0.375547432,288.2650147,282.3172479
27-09-2021,Microsoft,284.7486848,285.0659781,281.6717643,282.8544617,23571700,2021,September,27,-1.8942231,-0.665226286,287.9981934,282.5856397
28-09-2021,Microsoft,278.6525375,279.5948514,271.8737346,272.6141052,43186200,2021,September,28,-6.0384323,-2.167011417,287.0332932,282.7210077
29-09-2021,Microsoft,274.133377,275.7391225,272.1237742,273.0756836,26353700,2021,September,29,-1.0576934,-0.385831675,286.1736832,282.821272
30-09-2021,Microsoft,274.7198455,276.7582927,270.7871753,271.0756531,32343600,2021,September,30,-3.6441924,-1.326512249,285.2164719,282.8416119
01-10-2021,Microsoft,271.2680039,278.8256774,270.4699435,277.9795227,30086300,2021,October,1,6.7115188,2.474128428,284.6371521,282.9090503
04-10-2021,Microsoft,276.3448373,276.68138,269.4698758,272.2198486,31350700,2021,October,4,-4.1249887,-1.492696133,283.7703247,282.7935407
05-10-2021,Microsoft,273.1236512,279.2293964,273.1236512,277.6524963,24993000,2021,October,5,4.5288451,1.658166578,283.2212845,282.7985846
06-10-2021,Microsoft,274.7872038,282.3352521,274.5276002,281.8352356,28002600,2021,October,6,7.0480318,2.56490539,282.8799393,282.9354584
07-10-2021,Microsoft,283.8255024,285.2293627,282.61399,283.5082092,20430500,2021,October,7,-0.3172932,-0.111791646,282.7645493,283.1119336
08-10-2021,Microsoft,284.8255057,285.2293627,282.460141,283.5082092,17685700,2021,October,8,-1.3172965,-0.462492464,282.7231964,283.2830353
11-10-2021,Microsoft,281.6525328,286.5082674,281.4890591,282.9121399,19298600,2021,October,11,1.2596071,0.447220228,282.5905045,283.4727344
12-10-2021,Microsoft,283.9794093,284.0755685,281.1044324,281.6140442,17974100,2021,October,12,-2.3653651,-0.832935425,282.2582932,283.6381989
13-10-2021,Microsoft,283.5659981,285.8448291,282.2006069,284.9121399,23416300,2021,October,13,1.3461418,0.474719046,281.8491592,283.8254791
14-10-2021,Microsoft,287.7005019,291.6043266,286.3735807,291.1043396,27262900,2021,October,14,3.4038377,1.183118443,281.7304062,284.1483124
15-10-2021,Microsoft,290.7101153,292.7389668,288.9601168,292.5081787,25384800,2021,October,15,1.7980634,0.61850734,281.9390564,284.4414484
18-10-2021,Microsoft,291.8928197,296.3543212,291.0466653,295.4697266,22729300,2021,October,18,3.5769069,1.225417913,282.5635681,284.7949646
19-10-2021,Microsoft,296.4889756,297.4024151,295.4024376,296.3735962,17682100,2021,October,19,-0.1153794,-0.038915241,283.2092346,285.1882501
20-10-2021,Microsoft,297.3159547,297.7871264,294.3351931,295.5852051,16537100,2021,October,20,-1.7307496,-0.582124697,283.633757,285.6020429
21-10-2021,Microsoft,295.3543713,299.0562533,294.5755019,298.8062744,16918100,2021,October,21,3.4519031,1.168732694,284.1722137,286.0704681
22-10-2021,Microsoft,298.4601762,299.1236371,295.9601817,297.2678833,17449300,2021,October,22,-1.1922929,-0.399481403,284.6438477,286.4532312
25-10-2021,Microsoft,297.4601338,297.4986034,294.6716912,296.2774658,17554500,2021,October,25,-1.182668,-0.397588741,285.3149979,286.7578351
26-10-2021,Microsoft,299.0371149,300.3832568,296.7294389,298.1813354,28107300,2021,October,26,-0.8557795,-0.286178356,286.5933594,287.0669281
27-10-2021,Microsoft,303.8447112,313.5562094,303.8447112,310.7389221,52588700,2021,October,27,6.8942109,2.268991576,288.4765213,287.6563489
28-10-2021,Microsoft,311.8543162,312.3735528,308.998559,311.8735657,26297900,2021,October,28,0.0192495,0.006172594,290.5164169,288.3028851
29-10-2021,Microsoft,311.6620414,319.2293098,311.440878,318.8639221,34766000,2021,October,29,7.2018807,2.310798154,292.5606369,288.9730737
01-11-2021,Microsoft,318.6138827,318.7388868,313.8158375,316.7004395,27073200,2021,November,1,-1.9134432,-0.600552363,294.7846664,289.4540338
02-11-2021,Microsoft,317.604233,320.6234632,317.3061598,320.3157654,26487100,2021,November,2,2.7115324,0.853745674,296.9178299,290.0017224
03-11-2021,Microsoft,321.056154,322.0176878,317.9311689,321.1523132,21500100,2021,November,3,0.0961592,0.029950898,298.8836838,290.6051807
04-11-2021,Microsoft,320.0851008,323.5946944,316.8351109,323.4985352,23992200,2021,November,4,3.4134344,1.066414648,300.8832001,291.2672943
05-11-2021,Microsoft,325.4888877,325.7581161,321.5562172,323.1331177,22570100,2021,November,5,-2.35577,-0.723763572,302.8644455,291.9782526
08-11-2021,Microsoft,324.3253864,324.6619292,321.5754134,324.0273132,20897000,2021,November,8,-0.2980732,-0.091905602,304.9202042,292.6949811
09-11-2021,Microsoft,324.1427586,325.6908438,321.6620134,323.0274048,21307400,2021,November,9,-1.1153538,-0.344093388,306.9908722,293.317287
10-11-2021,Microsoft,321.7004106,321.7581003,317.2292837,318.0754089,25500900,2021,November,10,-3.6250017,-1.126825326,308.6490356,293.8734375
11-11-2021,Microsoft,318.5080669,320.9311214,317.7965412,319.6426697,16849800,2021,November,11,1.1346028,0.356224196,310.0759522,294.4618933
12-11-2021,Microsoft,321.0754472,324.2581224,320.9504431,323.7677307,23831000,2021,November,12,2.6922835,0.838520517,311.6389298,295.1459296
15-11-2021,Microsoft,324.5561868,324.8831049,321.1811932,323.1427307,16723000,2021,November,15,-1.4134561,-0.435504285,313.02258,295.8176563
16-11-2021,Microsoft,322.7677174,327.5657919,322.604273,326.4504089,20886800,2021,November,16,3.6826915,1.140972688,314.5264206,296.5739984
17-11-2021,Microsoft,326.4985503,329.6292528,325.5930525,326.671936,19053400,2021,November,17,0.1733857,0.053104585,316.0807571,297.3341943
18-11-2021,Microsoft,325.7664697,329.8797502,324.7453813,328.743042,22463500,2021,November,18,2.9765723,0.913713527,317.5775955,298.192735
19-11-2021,Microsoft,330.0628138,332.432507,329.6389625,330.5155334,21963400,2021,November,19,0.4527196,0.13716165,319.239978,299.1163403
22-11-2021,Microsoft,331.9700165,336.8346636,327.0861141,327.355835,31031100,2021,November,22,-4.6141815,-1.389939233,320.7938965,299.9521375
23-11-2021,Microsoft,324.6779412,326.9898682,321.3160575,325.2848206,30427600,2021,November,23,0.6068794,0.186917349,322.1490707,300.6926685
24-11-2021,Microsoft,323.9362361,325.747232,321.6532359,325.5064087,21661300,2021,November,24,1.5701726,0.484716566,322.8874451,301.3409003
26-11-2021,Microsoft,322.0771143,325.5256913,316.0757866,317.5785217,24217200,2021,November,26,-4.4985926,-1.396743947,323.1726929,301.8228827
29-11-2021,Microsoft,322.6453783,326.5852434,322.452708,324.2733459,28563500,2021,November,29,1.6279676,0.504568703,323.4431641,302.5416461
30-11-2021,Microsoft,323.0114653,325.3811582,316.9138032,318.4550781,42885600,2021,November,30,-4.5563872,-1.410596121,323.530896,303.2511578
01-12-2021,Microsoft,322.8283925,326.8260526,317.2991,317.9637451,33337600,2021,December,1,-4.8646474,-1.506883382,323.413295,303.9412274
02-12-2021,Microsoft,318.1757119,321.2486193,315.767479,317.3954468,30766000,2021,December,2,-0.7802651,-0.245230881,323.2254517,304.5472412
03-12-2021,Microsoft,319.803611,320.4875701,306.3560499,311.1532593,41779300,2021,December,3,-8.6503517,-2.704894943,322.6081879,305.0095636
06-12-2021,Microsoft,312.0588161,315.430342,307.5120714,314.2165833,30032600,2021,December,6,2.1577672,0.691461702,322.1623611,305.5371912
07-12-2021,Microsoft,319.466529,323.4738024,317.9830495,322.6261292,31021900,2021,December,7,3.1596002,0.989023861,322.0923019,306.3326245
08-12-2021,Microsoft,323.0017715,323.1847995,318.6573107,322.6742554,24761000,2021,December,8,-0.3275161,-0.101397617,322.0746445,307.3338275
09-12-2021,Microsoft,322.1348364,324.138473,319.928887,320.8729248,22214200,2021,December,9,-1.2619116,-0.391733975,322.2145203,308.2897723
10-12-2021,Microsoft,322.6838774,330.4094761,322.5008494,329.9663696,38095700,2021,December,10,7.2824922,2.256850345,322.7307053,309.4675867
13-12-2021,Microsoft,328.1746949,331.1705518,326.6334201,326.9416809,28899400,2021,December,13,-1.233014,-0.375718792,322.8894028,310.4468298
14-12-2021,Microsoft,320.9885648,322.3564541,312.2129483,316.2876892,44438700,2021,December,14,-4.7008756,-1.464499398,322.5466507,311.3281866
15-12-2021,Microsoft,316.5477593,322.8862449,312.5886384,322.3660583,35381100,2021,December,15,5.818299,1.83804776,322.3424332,312.2224579
16-12-2021,Microsoft,323.387103,324.3985784,311.1629118,312.9739075,35034800,2021,December,16,-10.4131955,-3.220040442,321.6575317,312.8452313
17-12-2021,Microsoft,309.1015071,312.9932197,305.6047483,311.9143066,47750300,2021,December,17,2.8127995,0.909992166,320.816095,313.4133533
20-12-2021,Microsoft,308.3019905,310.951047,305.9130421,308.1671448,28326500,2021,December,20,-0.1348457,-0.043738187,319.6986755,313.906532
21-12-2021,Microsoft,311.4230421,315.7000659,308.0611291,315.2762146,24740600,2021,December,21,3.8531725,1.237279192,319.0946945,314.5538135
22-12-2021,Microsoft,316.2490791,321.3641625,313.7926937,320.9692383,24831500,2021,December,22,4.7201592,1.492544805,318.8789154,315.3409174
23-12-2021,Microsoft,320.5358109,324.0422122,320.5165556,322.4046021,19617800,2021,December,23,1.8687912,0.583021034,318.7238251,316.0907666
27-12-2021,Microsoft,323.1462616,329.9085973,323.117364,329.8796997,19947000,2021,December,27,6.7334381,2.083712207,319.338884,316.8662738
28-12-2021,Microsoft,330.5540058,331.1897828,327.8278994,328.7237549,15661500,2021,December,28,-1.8302509,-0.553691944,319.5614044,317.5905853
